Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:40:41,System.Runtime,Number of Active Timers,Metric,5
01/04/2026 01:40:41,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:41,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:41,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:41,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:41,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:41,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:41,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:41,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:41,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:41,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:41,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:41,System.Runtime,IL Bytes Jitted (B),Metric,531766
01/04/2026 01:40:41,System.Runtime,Number of Methods Jitted,Metric,7098
01/04/2026 01:40:41,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,24.05930000000012
01/04/2026 01:40:42,System.Runtime,CPU Usage (%),Metric,0.5556098461447085
01/04/2026 01:40:42,System.Runtime,Working Set (MB),Metric,86.67136
01/04/2026 01:40:42,System.Runtime,GC Heap Size (MB),Metric,62.39956
01/04/2026 01:40:42,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:42,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:42,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:42,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:42,System.Runtime,ThreadPool Thread Count,Metric,4
