Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:13:47,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:47,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:47,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:47,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:47,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:47,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:47,System.Runtime,IL Bytes Jitted (B),Metric,449068
01/04/2026 01:13:47,System.Runtime,Number of Methods Jitted,Metric,6434
01/04/2026 01:13:47,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.6698999999999842
01/04/2026 01:13:48,System.Runtime,CPU Usage (%),Metric,0.016162418698410744
01/04/2026 01:13:48,System.Runtime,Working Set (MB),Metric,147.062784
01/04/2026 01:13:48,System.Runtime,GC Heap Size (MB),Metric,62.01984
01/04/2026 01:13:48,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:48,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:48,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:48,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:48,System.Runtime,ThreadPool Thread Count,Metric,4
01/04/2026 01:13:48,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:48,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:48,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:48,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:13:48,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:48,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:48,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:48,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:48,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:48,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:48,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:48,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:48,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:48,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:48,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:48,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:48,System.Runtime,IL Bytes Jitted (B),Metric,449068
01/04/2026 01:13:48,System.Runtime,Number of Methods Jitted,Metric,6434
01/04/2026 01:13:48,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,CPU Usage (%),Metric,0.10199581801266261
01/04/2026 01:13:49,System.Runtime,Working Set (MB),Metric,147.095552
01/04/2026 01:13:49,System.Runtime,GC Heap Size (MB),Metric,62.01984
01/04/2026 01:13:49,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:49,System.Runtime,ThreadPool Thread Count,Metric,3
01/04/2026 01:13:49,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:49,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:13:49,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:49,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:49,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:49,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:49,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:49,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:49,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:49,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:49,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:49,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:49,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:49,System.Runtime,IL Bytes Jitted (B),Metric,452123
01/04/2026 01:13:49,System.Runtime,Number of Methods Jitted,Metric,6454
01/04/2026 01:13:49,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,7.2590000000000146
01/04/2026 01:13:50,System.Runtime,CPU Usage (%),Metric,0.011021144710382206
01/04/2026 01:13:50,System.Runtime,Working Set (MB),Metric,147.111936
01/04/2026 01:13:50,System.Runtime,GC Heap Size (MB),Metric,62.028064
01/04/2026 01:13:50,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:50,System.Runtime,ThreadPool Thread Count,Metric,3
01/04/2026 01:13:50,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:50,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:50,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:50,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:50,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:50,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:50,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:50,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:50,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:50,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:50,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:50,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:50,System.Runtime,IL Bytes Jitted (B),Metric,452123
01/04/2026 01:13:50,System.Runtime,Number of Methods Jitted,Metric,6454
01/04/2026 01:13:50,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
01/04/2026 01:13:51,System.Runtime,CPU Usage (%),Metric,0.11122892678998822
01/04/2026 01:13:51,System.Runtime,Working Set (MB),Metric,147.111936
01/04/2026 01:13:51,System.Runtime,GC Heap Size (MB),Metric,62.044432
01/04/2026 01:13:51,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:51,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:51,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:51,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:51,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:13:51,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:51,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:51,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,3
01/04/2026 01:13:51,System.Runtime,Allocation Rate (B / 1 sec),Rate,14496
01/04/2026 01:13:51,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:51,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:51,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:51,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:51,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:51,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:51,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:51,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:51,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:51,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:51,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:51,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:51,System.Runtime,IL Bytes Jitted (B),Metric,453739
01/04/2026 01:13:51,System.Runtime,Number of Methods Jitted,Metric,6460
01/04/2026 01:13:51,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,3.3272000000000617
01/04/2026 01:13:52,System.Runtime,CPU Usage (%),Metric,0.01906857412266961
01/04/2026 01:13:52,System.Runtime,Working Set (MB),Metric,147.111936
01/04/2026 01:13:52,System.Runtime,GC Heap Size (MB),Metric,62.052472
01/04/2026 01:13:52,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:52,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:52,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:52,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:52,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:13:52,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
